ortho;lemme;lexique_tag;google_tag
mai;mai;NOM;NOUN
fait;fait;NOM;NOUN
quai;quai;NOM;NOUN
baie;baie;NOM;NOUN
raie;raie;NOM;NOUN
pet;pet;NOM;NOUN
paie;paie;NOM;NOUN
guet;guet;NOM;NOUN
gay;gay;NOM;NOUN
magie;magie;NOM;NOUN
cadeau;cadeau;NOM;NOUN
radeau;radeau;NOM;NOUN
facteur;facteur;NOM;NOUN
pacte;pacte;NOM;NOUN
tact;tact;NOM;NOUN
machette;machette;NOM;NOUN
cachette;cachette;NOM;NOUN
gâchette;gâchette;NOM;NOUN
lâcheté;lâcheté;NOM;NOUN
rachat;rachat;NOM;NOUN
pacha;pacha;NOM;NOUN
bâbord;bâbord;NOM;NOUN
shabbat;shabbat;NOM;NOUN
sabbat;sabbat;NOM;NOUN
tabac;tabac;NOM;NOUN
la;la;NOM;NOUN
mât;mât;NOM;NOUN
chat;chat;NOM;NOUN
fa;fa;NOM;NOUN
rat;rat;NOM;NOUN
pas;pas;NOM;NOUN
miennes;miennes;PRO:pos;NOUN
mienne;mienne;PRO:pos;NOUN
siennes;siennes;PRO:pos;NOUN
sienne;sienne;PRO:pos;NOUN
tiennes;tiennes;PRO:pos;NOUN
tienne;tienne;PRO:pos;NOUN
en;en;ADV;PRON
rien;rien;PRO:ind;PRON
autre;autre;PRO:ind;PRON
autres;autres;PRO:ind;PRON
une;une;PRO:ind;PRON
unes;unes;PRO:ind;PRON
où;où;PRO:int;PRON
en;en;PRO:per;PRON
on;on;PRO:per;PRON
elles;elles;PRO:per;PRON
ils;ils;PRO:per;PRON
nous;nous;PRO:per;PRON
vous;vous;PRO:per;PRON
elle;elle;PRO:per;PRON
eux;eux;PRO:per;PRON
il;il;PRO:per;PRON
dont;dont;PRO:rel;PRON
ceux;ceux;PRO:dem;PRON
ce;ce;PRO:dem;PRON
celles;celles;PRO:dem;PRON
celle;celle;PRO:dem;PRON
ça;ça;PRO:dem;PRON
tout;tout;PRO:ind;PRON
toutes;toutes;PRO:ind;PRON
dont;dont;PRO:int;PRON
quoi;quoi;PRO:int;PRON
moi;moi;PRO:per;PRON
soi;soi;PRO:per;PRON
toi;toi;PRO:per;PRON
leur;leur;PRO:per;PRON
tu;tu;PRO:per;PRON
les;les;PRO:per;PRON
la;la;PRO:per;PRON
leurs;leurs;PRO:pos;PRON
leur;leur;PRO:pos;PRON
vôtres;vôtres;PRO:pos;PRON
vôtre;vôtre;PRO:pos;PRON
nôtres;nôtres;PRO:pos;PRON
nôtre;nôtre;PRO:pos;PRON
quoi;quoi;PRO:rel;PRON
aient;avoir;AUX;VERB
ait;avoir;AUX;VERB
auraient;avoir;AUX;VERB
aurait;avoir;AUX;VERB
auront;avoir;AUX;VERB
avaient;avoir;AUX;VERB
avait;avoir;AUX;VERB
ayant;avoir;AUX;VERB
est;être;AUX;VERB
étaient;être;AUX;VERB
était;être;AUX;VERB
étant;être;AUX;VERB
eut;avoir;AUX;VERB
eût;avoir;AUX;VERB
furent;être;AUX;VERB
fut;être;AUX;VERB
fût;être;AUX;VERB
ont;avoir;AUX;VERB
seraient;être;AUX;VERB
serait;être;AUX;VERB
seront;être;AUX;VERB
soient;être;AUX;VERB
soit;être;AUX;VERB
sont;être;AUX;VERB
aies;avoir;AUX;VERB
as;avoir;AUX;VERB
aurais;avoir;AUX;VERB
auras;avoir;AUX;VERB
aurez;avoir;AUX;VERB
auriez;avoir;AUX;VERB
aurions;avoir;AUX;VERB
aurons;avoir;AUX;VERB
avais;avoir;AUX;VERB
avez;avoir;AUX;VERB
aviez;avoir;AUX;VERB
avions;avoir;AUX;VERB
avons;avoir;AUX;VERB
ayez;avoir;AUX;VERB
ayons;avoir;AUX;VERB
es;être;AUX;VERB
étais;être;AUX;VERB
êtes;être;AUX;VERB
étiez;être;AUX;VERB
étions;être;AUX;VERB
fus;être;AUX;VERB
serais;être;AUX;VERB
seras;être;AUX;VERB
serez;être;AUX;VERB
seriez;être;AUX;VERB
serions;être;AUX;VERB
serons;être;AUX;VERB
sois;être;AUX;VERB
sommes;être;AUX;VERB
soyez;être;AUX;VERB
soyons;être;AUX;VERB
suis;être;AUX;VERB
a;avoir;AUX;VERB
ai;avoir;AUX;VERB
aie;avoir;AUX;VERB
aura;avoir;AUX;VERB
aurai;avoir;AUX;VERB
avoir;avoir;AUX;VERB
eu;avoir;AUX;VERB
été;être;AUX;VERB
être;être;AUX;VERB
abandonnait;abandonner;VER;VERB
abandonnant;abandonner;VER;VERB
abandonnent;abandonner;VER;VERB
abat;abattre;VER;VERB
aboutit;aboutir;VER;VERB
abusent;abuser;VER;VERB
acceptait;accepter;VER;VERB
acceptant;accepter;VER;VERB
accepterait;accepter;VER;VERB
accepteront;accepter;VER;VERB
accompagnait;accompagner;VER;VERB
accompagnent;accompagner;VER;VERB
accomplissent;accomplir;VER;VERB
accomplit;accomplir;VER;VERB
accordent;accorder;VER;VERB
accrochent;accrocher;VER;VERB
accroît;accroître;VER;VERB
accusait;accuser;VER;VERB
accusent;accuser;VER;VERB
achetait;acheter;VER;VERB
achetant;acheter;VER;VERB
achèterait;acheter;VER;VERB
adjoint;adjoindre;VER;VERB
admet;admettre;VER;VERB
adoraient;adorer;VER;VERB
adorait;adorer;VER;VERB
adorent;adorer;VER;VERB
adorerait;adorer;VER;VERB
advint;advenir;VER;VERB
affaiblit;affaiblir;VER;VERB
affirment;affirmer;VER;VERB
agirait;agir;VER;VERB
agissait;agir;VER;VERB
agissant;agir;VER;VERB
agissent;agir;VER;VERB
agit;agir;VER;VERB
aidaient;aider;VER;VERB
aidait;aider;VER;VERB
aidant;aider;VER;VERB
aident;aider;VER;VERB
aiderait;aider;VER;VERB
aideront;aider;VER;VERB
aient;avoir;VER;VERB
aimaient;aimer;VER;VERB
aimait;aimer;VER;VERB
aimant;aimer;VER;VERB
aiment;aimer;VER;VERB
aimeraient;aimer;VER;VERB
aimerait;aimer;VER;VERB
aimeront;aimer;VER;VERB
ait;avoir;VER;VERB
allaient;aller;VER;VERB
allait;aller;VER;VERB
allant;aller;VER;VERB
allument;allumer;VER;VERB
amenait;amener;VER;VERB
amènent;amener;VER;VERB
amusait;amuser;VER;VERB
amusant;amuser;VER;VERB
amusent;amuser;VER;VERB
amuserait;amuser;VER;VERB
annonçait;annoncer;VER;VERB
annonçant;annoncer;VER;VERB
annoncent;annoncer;VER;VERB
aperçoit;apercevoir;VER;VERB
apparaissait;apparaître;VER;VERB
apparaissent;apparaître;VER;VERB
apparaît;apparaître;VER;VERB
appartenaient;appartenir;VER;VERB
appartenait;appartenir;VER;VERB
appartenant;appartenir;VER;VERB
appartiennent;appartenir;VER;VERB
appartient;appartenir;VER;VERB
apparut;apparaître;VER;VERB
appelaient;appeler;VER;VERB
appelait;appeler;VER;VERB
appelant;appeler;VER;VERB
appellent;appeler;VER;VERB
appellerait;appeler;VER;VERB
appelleront;appeler;VER;VERB
applaudit;applaudir;VER;VERB
appliquent;appliquer;VER;VERB
apportait;apporter;VER;VERB
appréciait;apprécier;VER;VERB
apprécient;apprécier;VER;VERB
apprécierait;apprécier;VER;VERB
apprenait;apprendre;VER;VERB
apprenant;apprendre;VER;VERB
apprend;apprendre;VER;VERB
apprendront;apprendre;VER;VERB
apprennent;apprendre;VER;VERB
apprêtait;apprêter;VER;VERB
apprit;apprendre;VER;VERB
approchait;approcher;VER;VERB
approchent;approcher;VER;VERB
appuyant;appuyer;VER;VERB
arrachent;arracher;VER;VERB
arrangeait;arranger;VER;VERB
arrangent;arranger;VER;VERB
arrangerait;arranger;VER;VERB
arrêtaient;arrêter;VER;VERB
arrêtait;arrêter;VER;VERB
arrêtant;arrêter;VER;VERB
arrêterait;arrêter;VER;VERB
arrêteront;arrêter;VER;VERB
arrivaient;arriver;VER;VERB
arrivait;arriver;VER;VERB
arrivant;arriver;VER;VERB
arrivent;arriver;VER;VERB
arriverait;arriver;VER;VERB
arrivèrent;arriver;VER;VERB
arriveront;arriver;VER;VERB
asseyait;asseoir;VER;VERB
assied;asseoir;VER;VERB
assistant;assister;VER;VERB
assoit;asseoir;VER;VERB
assurent;assurer;VER;VERB
attaquait;attaquer;VER;VERB
attaquent;attaquer;VER;VERB
attaqueront;attaquer;VER;VERB
atteignent;atteindre;VER;VERB
atteint;atteindre;VER;VERB
attend;attendre;VER;VERB
attendaient;attendre;VER;VERB
attendait;attendre;VER;VERB
attendant;attendre;VER;VERB
attendent;attendre;VER;VERB
attendrait;attendre;VER;VERB
attendront;attendre;VER;VERB
atterrit;atterrir;VER;VERB
attirait;attirer;VER;VERB
attirent;attirer;VER;VERB
attrapent;attraper;VER;VERB
auraient;avoir;VER;VERB
aurait;avoir;VER;VERB
auront;avoir;VER;VERB
avaient;avoir;VER;VERB
avait;avoir;VER;VERB
avançait;avancer;VER;VERB
avancent;avancer;VER;VERB
baisait;baiser;VER;VERB
baisant;baiser;VER;VERB
baisent;baiser;VER;VERB
baissent;baisser;VER;VERB
baladent;balader;VER;VERB
balancent;balancer;VER;VERB
basant;baser;VER;VERB
bat;battre;VER;VERB
bâtit;bâtir;VER;VERB
battaient;battre;VER;VERB
battait;battre;VER;VERB
battant;battre;VER;VERB
battrait;battre;VER;VERB
blessent;blesser;VER;VERB
bloquent;bloquer;VER;VERB
boit;boire;VER;VERB
boivent;boire;VER;VERB
bombardent;bombarder;VER;VERB
bossait;bosser;VER;VERB
bossent;bosser;VER;VERB
bouffent;bouffer;VER;VERB
bougeaient;bouger;VER;VERB
bougeait;bouger;VER;VERB
bougent;bouger;VER;VERB
bourdonnent;bourdonner;VER;VERB
bout;bouillir;VER;VERB
brillait;briller;VER;VERB
brillant;briller;VER;VERB
brisent;briser;VER;VERB
brûlait;brûler;VER;VERB
brûlant;brûler;VER;VERB
brûlent;brûler;VER;VERB
brûleront;brûler;VER;VERB
but;boire;VER;VERB
buvait;boire;VER;VERB
buvant;boire;VER;VERB
cachait;cacher;VER;VERB
cachant;cacher;VER;VERB
cachent;cacher;VER;VERB
cacherait;cacher;VER;VERB
caressant;caresser;VER;VERB
cassent;casser;VER;VERB
causant;causer;VER;VERB
causent;causer;VER;VERB
cessait;cesser;VER;VERB
cessent;cesser;VER;VERB
changeait;changer;VER;VERB
changeant;changer;VER;VERB
changent;changer;VER;VERB
changerait;changer;VER;VERB
changeront;changer;VER;VERB
chantaient;chanter;VER;VERB
chantait;chanter;VER;VERB
chantant;chanter;VER;VERB
chargent;charger;VER;VERB
charmant;charmer;VER;VERB
chassent;chasser;VER;VERB
cherchaient;chercher;VER;VERB
cherchait;chercher;VER;VERB
cherchant;chercher;VER;VERB
cherchent;chercher;VER;VERB
chercherait;chercher;VER;VERB
chercheront;chercher;VER;VERB
chiant;chier;VER;VERB
choisissant;choisir;VER;VERB
choisissent;choisir;VER;VERB
choisit;choisir;VER;VERB
circulent;circuler;VER;VERB
collait;coller;VER;VERB
collent;coller;VER;VERB
combat;combattre;VER;VERB
combattant;combattre;VER;VERB
commandant;commander;VER;VERB
commandent;commander;VER;VERB
commençait;commencer;VER;VERB
commençant;commencer;VER;VERB
commencent;commencer;VER;VERB
commenceront;commencer;VER;VERB
commet;commettre;VER;VERB
communiquent;communiquer;VER;VERB
comportait;comporter;VER;VERB
comprenait;comprendre;VER;VERB
comprend;comprendre;VER;VERB
comprendrait;comprendre;VER;VERB
comprendront;comprendre;VER;VERB
comprennent;comprendre;VER;VERB
comprit;comprendre;VER;VERB
comptait;compter;VER;VERB
comptant;compter;VER;VERB
concernait;concerner;VER;VERB
concernant;concerner;VER;VERB
concernent;concerner;VER;VERB
conclut;conclure;VER;VERB
conduiront;conduire;VER;VERB
conduisait;conduire;VER;VERB
conduisant;conduire;VER;VERB
conduisent;conduire;VER;VERB
conduit;conduire;VER;VERB
confirment;confirmer;VER;VERB
confond;confondre;VER;VERB
confondent;confondre;VER;VERB
connaissaient;connaître;VER;VERB
connaissait;connaître;VER;VERB
connaissant;connaître;VER;VERB
connaissent;connaître;VER;VERB
connaît;connaître;VER;VERB
considérait;considérer;VER;VERB
considérant;considérer;VER;VERB
considèrent;considérer;VER;VERB
consistait;consister;VER;VERB
constituent;constituer;VER;VERB
construisent;construire;VER;VERB
construit;construire;VER;VERB
contenait;contenir;VER;VERB
contenant;contenir;VER;VERB
contiennent;contenir;VER;VERB
contient;contenir;VER;VERB
continuait;continuer;VER;VERB
continuant;continuer;VER;VERB
continuent;continuer;VER;VERB
continueront;continuer;VER;VERB
contraint;contraindre;VER;VERB
contredit;contredire;VER;VERB
contrôlait;contrôler;VER;VERB
contrôlent;contrôler;VER;VERB
convenait;convenir;VER;VERB
conviendrait;convenir;VER;VERB
conviennent;convenir;VER;VERB
convient;convenir;VER;VERB
correspond;correspondre;VER;VERB
correspondait;correspondre;VER;VERB
correspondent;correspondre;VER;VERB
couchait;coucher;VER;VERB
couchant;coucher;VER;VERB
couchent;coucher;VER;VERB
coulait;couler;VER;VERB
coulent;couler;VER;VERB
coupait;couper;VER;VERB
coupent;couper;VER;VERB
couraient;courir;VER;VERB
courait;courir;VER;VERB
courant;courir;VER;VERB
courent;courir;VER;VERB
court;courir;VER;VERB
courut;courir;VER;VERB
coûterait;coûter;VER;VERB
couvert;couvrir;VER;VERB
couvrait;couvrir;VER;VERB
couvrent;couvrir;VER;VERB
craignait;craindre;VER;VERB
craignant;craindre;VER;VERB
craignent;craindre;VER;VERB
craint;craindre;VER;VERB
créant;créer;VER;VERB
créent;créer;VER;VERB
crèvent;crever;VER;VERB
criaient;crier;VER;VERB
criait;crier;VER;VERB
criant;crier;VER;VERB
crient;crier;VER;VERB
croient;croire;VER;VERB
croirait;croire;VER;VERB
croiront;croire;VER;VERB
croisent;croiser;VER;VERB
croit;croire;VER;VERB
croît;croître;VER;VERB
croyaient;croire;VER;VERB
croyait;croire;VER;VERB
croyant;croire;VER;VERB
cuisinait;cuisiner;VER;VERB
cuit;cuire;VER;VERB
dansaient;danser;VER;VERB
dansait;danser;VER;VERB
dansant;danser;VER;VERB
dansent;danser;VER;VERB
datant;dater;VER;VERB
débarquent;débarquer;VER;VERB
débat;débattre;VER;VERB
déchirent;déchirer;VER;VERB
décident;décider;VER;VERB
déçoit;décevoir;VER;VERB
découvert;découvrir;VER;VERB
découvrait;découvrir;VER;VERB
découvrant;découvrir;VER;VERB
découvrent;découvrir;VER;VERB
découvrit;découvrir;VER;VERB
décrit;décrire;VER;VERB
décrivait;décrire;VER;VERB
déduit;déduire;VER;VERB
défait;défaire;VER;VERB
défend;défendre;VER;VERB
défendait;défendre;VER;VERB
défendant;défendre;VER;VERB
défendent;défendre;VER;VERB
défilent;défiler;VER;VERB
dégagent;dégager;VER;VERB
délirait;délirer;VER;VERB
demandaient;demander;VER;VERB
demandait;demander;VER;VERB
demandant;demander;VER;VERB
demandent;demander;VER;VERB
demanderait;demander;VER;VERB
demanderont;demander;VER;VERB
démarrent;démarrer;VER;VERB
demeurent;demeurer;VER;VERB
dépassait;dépasser;VER;VERB
dépassent;dépasser;VER;VERB
dépend;dépendre;VER;VERB
dépendait;dépendre;VER;VERB
dépendent;dépendre;VER;VERB
dépensent;dépenser;VER;VERB
déplaçait;déplacer;VER;VERB
déplacent;déplacer;VER;VERB
déplaît;déplaire;VER;VERB
dérangeait;déranger;VER;VERB
dérangent;déranger;VER;VERB
dérangerait;déranger;VER;VERB
déroulent;dérouler;VER;VERB
descend;descendre;VER;VERB
descendait;descendre;VER;VERB
descendant;descendre;VER;VERB
descendent;descendre;VER;VERB
désirait;désirer;VER;VERB
désirent;désirer;VER;VERB
détend;détendre;VER;VERB
détestait;détester;VER;VERB
détiennent;détenir;VER;VERB
détient;détenir;VER;VERB
détruirait;détruire;VER;VERB
détruisant;détruire;VER;VERB
détruisent;détruire;VER;VERB
détruit;détruire;VER;VERB
devaient;devoir;VER;VERB
devait;devoir;VER;VERB
devant;devoir;VER;VERB
devenaient;devenir;VER;VERB
devenait;devenir;VER;VERB
devenant;devenir;VER;VERB
deviendrait;devenir;VER;VERB
deviendront;devenir;VER;VERB
deviennent;devenir;VER;VERB
devient;devenir;VER;VERB
devinrent;devenir;VER;VERB
devint;devenir;VER;VERB
dévorent;dévorer;VER;VERB
devraient;devoir;VER;VERB
devrait;devoir;VER;VERB
devront;devoir;VER;VERB
diffèrent;différer;VER;VERB
diraient;dire;VER;VERB
dirait;dire;VER;VERB
dirent;dire;VER;VERB
dirigeait;diriger;VER;VERB
dirigeant;diriger;VER;VERB
dirigent;diriger;VER;VERB
diront;dire;VER;VERB
disaient;dire;VER;VERB
disait;dire;VER;VERB
disant;dire;VER;VERB
discutait;discuter;VER;VERB
disent;dire;VER;VERB
disparaissait;disparaître;VER;VERB
disparaissent;disparaître;VER;VERB
disparaît;disparaître;VER;VERB
disparut;disparaître;VER;VERB
disputaient;disputer;VER;VERB
disputait;disputer;VER;VERB
dissout;dissoudre;VER;VERB
distrait;distraire;VER;VERB
dit;dire;VER;VERB
doit;devoir;VER;VERB
doivent;devoir;VER;VERB
donnaient;donner;VER;VERB
donnait;donner;VER;VERB
donnant;donner;VER;VERB
donnent;donner;VER;VERB
donneraient;donner;VER;VERB
donnerait;donner;VER;VERB
donneront;donner;VER;VERB
dormaient;dormir;VER;VERB
dormait;dormir;VER;VERB
dormant;dormir;VER;VERB
dorment;dormir;VER;VERB
dort;dormir;VER;VERB
draguait;draguer;VER;VERB
durait;durer;VER;VERB
durant;durer;VER;VERB
durent;devoir;VER;VERB
durerait;durer;VER;VERB
dut;devoir;VER;VERB
échappent;échapper;VER;VERB
éclaircit;éclaircir;VER;VERB
écoutaient;écouter;VER;VERB
écoutait;écouter;VER;VERB
écoutant;écouter;VER;VERB
écouteront;écouter;VER;VERB
écrit;écrire;VER;VERB
écrivait;écrire;VER;VERB
écrivant;écrire;VER;VERB
écrivent;écrire;VER;VERB
écrivit;écrire;VER;VERB
effacent;effacer;VER;VERB
effraient;effrayer;VER;VERB
élevait;élever;VER;VERB
élèvent;élever;VER;VERB
éloignent;éloigner;VER;VERB
embellit;embellir;VER;VERB
embêterait;embêter;VER;VERB
embrassait;embrasser;VER;VERB
embrassant;embrasser;VER;VERB
embrassent;embrasser;VER;VERB
émet;émettre;VER;VERB
émeut;émouvoir;VER;VERB
emmenait;emmener;VER;VERB
emmènent;emmener;VER;VERB
emmèneront;emmener;VER;VERB
emmerdent;emmerder;VER;VERB
empêchait;empêcher;VER;VERB
empêchant;empêcher;VER;VERB
empêchent;empêcher;VER;VERB
empêcherait;empêcher;VER;VERB
emplit;emplir;VER;VERB
employait;employer;VER;VERB
emportait;emporter;VER;VERB
endort;endormir;VER;VERB
énervent;énerver;VER;VERB
enfreint;enfreindre;VER;VERB
enfuient;enfuir;VER;VERB
enfuit;enfuir;VER;VERB
enlevait;enlever;VER;VERB
enlevant;enlever;VER;VERB
enlèvent;enlever;VER;VERB
ennuient;ennuyer;VER;VERB
ennuierait;ennuyer;VER;VERB
ennuyait;ennuyer;VER;VERB
enrichit;enrichir;VER;VERB
enseignait;enseigner;VER;VERB
entend;entendre;VER;VERB
entendaient;entendre;VER;VERB
entendait;entendre;VER;VERB
entendant;entendre;VER;VERB
entendent;entendre;VER;VERB
entendit;entendre;VER;VERB
entendrait;entendre;VER;VERB
entendront;entendre;VER;VERB
entourent;entourer;VER;VERB
entraînait;entraîner;VER;VERB
entraînant;entraîner;VER;VERB
entraînent;entraîner;VER;VERB
entrait;entrer;VER;VERB
entrant;entrer;VER;VERB
entrent;entrer;VER;VERB
entretient;entretenir;VER;VERB
envahissent;envahir;VER;VERB
envahit;envahir;VER;VERB
enverrait;envoyer;VER;VERB
enverront;envoyer;VER;VERB
envoient;envoyer;VER;VERB
envolent;envoler;VER;VERB
envoyait;envoyer;VER;VERB
envoyant;envoyer;VER;VERB
épouserait;épouser;VER;VERB
équivaut;équivaloir;VER;VERB
errant;errer;VER;VERB
espérait;espérer;VER;VERB
espérant;espérer;VER;VERB
espèrent;espérer;VER;VERB
espionnait;espionner;VER;VERB
essaient;essayer;VER;VERB
essaieront;essayer;VER;VERB
essayaient;essayer;VER;VERB
essayait;essayer;VER;VERB
essayant;essayer;VER;VERB
est;être;VER;VERB
estiment;estimer;VER;VERB
établit;établir;VER;VERB
étaient;être;VER;VERB
était;être;VER;VERB
étant;être;VER;VERB
éteignent;éteindre;VER;VERB
éteint;éteindre;VER;VERB
étend;étendre;VER;VERB
étendait;étendre;VER;VERB
étonnant;étonner;VER;VERB
étonnerait;étonner;VER;VERB
étudiait;étudier;VER;VERB
étudiant;étudier;VER;VERB
étudient;étudier;VER;VERB
eurent;avoir;VER;VERB
eut;avoir;VER;VERB
eût;avoir;VER;VERB
évanouit;évanouir;VER;VERB
évitant;éviter;VER;VERB
évoluent;évoluer;VER;VERB
exclut;exclure;VER;VERB
exigeait;exiger;VER;VERB
exigent;exiger;VER;VERB
existaient;exister;VER;VERB
existait;exister;VER;VERB
expliquait;expliquer;VER;VERB
expliquerait;expliquer;VER;VERB
explosent;exploser;VER;VERB
extrait;extraire;VER;VERB
fabriquent;fabriquer;VER;VERB
faiblit;faiblir;VER;VERB
faisaient;faire;VER;VERB
faisait;faire;VER;VERB
faisant;faire;VER;VERB
fait;faire;VER;VERB
fallait;falloir;VER;VERB
fallut;falloir;VER;VERB
fascinant;fasciner;VER;VERB
fassent;faire;VER;VERB
fatiguant;fatiguer;VER;VERB
fatiguent;fatiguer;VER;VERB
faudrait;falloir;VER;VERB
faut;falloir;VER;VERB
feint;feindre;VER;VERB
fend;fendre;VER;VERB
feraient;faire;VER;VERB
ferait;faire;VER;VERB
fermait;fermer;VER;VERB
ferment;fermer;VER;VERB
feront;faire;VER;VERB
fichait;ficher;VER;VERB
fichent;ficher;VER;VERB
filait;filer;VER;VERB
filent;filer;VER;VERB
finirait;finir;VER;VERB
finiront;finir;VER;VERB
finissait;finir;VER;VERB
finissent;finir;VER;VERB
finit;finir;VER;VERB
firent;faire;VER;VERB
fit;faire;VER;VERB
flippant;flipper;VER;VERB
foncent;foncer;VER;VERB
fonctionnait;fonctionner;VER;VERB
fonctionnent;fonctionner;VER;VERB
fond;fondre;VER;VERB
fondent;fonder;VER;VERB
font;faire;VER;VERB
forcent;forcer;VER;VERB
formait;former;VER;VERB
forment;former;VER;VERB
fouillant;fouiller;VER;VERB
fournit;fournir;VER;VERB
fout;foutre;VER;VERB
foutait;foutre;VER;VERB
franchit;franchir;VER;VERB
frappait;frapper;VER;VERB
frappant;frapper;VER;VERB
frappent;frapper;VER;VERB
fréquentait;fréquenter;VER;VERB
frit;frire;VER;VERB
fuient;fuir;VER;VERB
fuit;fuir;VER;VERB
fumait;fumer;VER;VERB
fument;fumer;VER;VERB
furent;être;VER;VERB
fut;être;VER;VERB
fût;être;VER;VERB
fuyait;fuir;VER;VERB
fuyant;fuir;VER;VERB
gagnait;gagner;VER;VERB
gagnant;gagner;VER;VERB
gagnent;gagner;VER;VERB
gagnerait;gagner;VER;VERB
garantit;garantir;VER;VERB
gardait;garder;VER;VERB
gardant;garder;VER;VERB
gardent;garder;VER;VERB
garderont;garder;VER;VERB
gémit;gémir;VER;VERB
gênait;gêner;VER;VERB
gênent;gêner;VER;VERB
gênerait;gêner;VER;VERB
gisait;gésir;VER;VERB
gît;gésir;VER;VERB
glissait;glisser;VER;VERB
glissent;glisser;VER;VERB
grandissait;grandir;VER;VERB
grandissant;grandir;VER;VERB
grandissent;grandir;VER;VERB
grandit;grandir;VER;VERB
grossit;grossir;VER;VERB
guérit;guérir;VER;VERB
habitaient;habiter;VER;VERB
habitait;habiter;VER;VERB
haïssait;haïr;VER;VERB
haïssent;haïr;VER;VERB
hait;haïr;VER;VERB
hésitait;hésiter;VER;VERB
hurlait;hurler;VER;VERB
hurlant;hurler;VER;VERB
hurlent;hurler;VER;VERB
ignoraient;ignorer;VER;VERB
ignorait;ignorer;VER;VERB
ignorant;ignorer;VER;VERB
ignorent;ignorer;VER;VERB
imaginait;imaginer;VER;VERB
imaginent;imaginer;VER;VERB
impliquant;impliquer;VER;VERB
importait;importer;VER;VERB
imposait;imposer;VER;VERB
imposent;imposer;VER;VERB
inclut;inclure;VER;VERB
indiquant;indiquer;VER;VERB
indiquent;indiquer;VER;VERB
informent;informer;VER;VERB
inquiétait;inquiéter;VER;VERB
inscrit;inscrire;VER;VERB
insistait;insister;VER;VERB
installent;installer;VER;VERB
instruit;instruire;VER;VERB
interdit;interdire;VER;VERB
intéressait;intéresser;VER;VERB
intéressant;intéresser;VER;VERB
intéressent;intéresser;VER;VERB
intéresserait;intéresser;VER;VERB
interrogent;interroger;VER;VERB
interrompt;interrompre;VER;VERB
intervient;intervenir;VER;VERB
introduit;introduire;VER;VERB
investit;investir;VER;VERB
iraient;aller;VER;VERB
irait;aller;VER;VERB
iront;aller;VER;VERB
jaillit;jaillir;VER;VERB
jetant;jeter;VER;VERB
joint;joindre;VER;VERB
jouaient;jouer;VER;VERB
jouait;jouer;VER;VERB
jouant;jouer;VER;VERB
jouent;jouer;VER;VERB
jouerait;jouer;VER;VERB
jouit;jouir;VER;VERB
jugent;juger;VER;VERB
jurait;jurer;VER;VERB
jurent;jurer;VER;VERB
lâchait;lâcher;VER;VERB
lâchent;lâcher;VER;VERB
laissaient;laisser;VER;VERB
laissait;laisser;VER;VERB
laissant;laisser;VER;VERB
laissent;laisser;VER;VERB
laisseraient;laisser;VER;VERB
laisserait;laisser;VER;VERB
laisseront;laisser;VER;VERB
lancent;lancer;VER;VERB
languit;languir;VER;VERB
lavait;laver;VER;VERB
levait;lever;VER;VERB
levant;lever;VER;VERB
lèvent;lever;VER;VERB
lisait;lire;VER;VERB
lisant;lire;VER;VERB
lisent;lire;VER;VERB
lit;lire;VER;VERB
livrent;livrer;VER;VERB
louait;louer;VER;VERB
luit;luire;VER;VERB
luttant;lutter;VER;VERB
maintenant;maintenir;VER;VERB
maintient;maintenir;VER;VERB
mangeait;manger;VER;VERB
mangeant;manger;VER;VERB
mangent;manger;VER;VERB
mangerait;manger;VER;VERB
mangeront;manger;VER;VERB
manquaient;manquer;VER;VERB
manquait;manquer;VER;VERB
manquent;manquer;VER;VERB
manquerait;manquer;VER;VERB
manqueront;manquer;VER;VERB
marchaient;marcher;VER;VERB
marchait;marcher;VER;VERB
marchant;marcher;VER;VERB
marchent;marcher;VER;VERB
marcherait;marcher;VER;VERB
marcheront;marcher;VER;VERB
mariait;marier;VER;VERB
marient;marier;VER;VERB
marrant;marrer;VER;VERB
méfient;méfier;VER;VERB
mêlent;mêler;VER;VERB
menaçaient;menacer;VER;VERB
menaçait;menacer;VER;VERB
menaçant;menacer;VER;VERB
menacent;menacer;VER;VERB
menait;mener;VER;VERB
menant;mener;VER;VERB
mènent;mener;VER;VERB
mèneront;mener;VER;VERB
ment;mentir;VER;VERB
mentait;mentir;VER;VERB
mentirait;mentir;VER;VERB
méritaient;mériter;VER;VERB
méritait;mériter;VER;VERB
mériterait;mériter;VER;VERB
mesurent;mesurer;VER;VERB
met;mettre;VER;VERB
mettaient;mettre;VER;VERB
mettait;mettre;VER;VERB
mettant;mettre;VER;VERB
mettraient;mettre;VER;VERB
mettrait;mettre;VER;VERB
mettront;mettre;VER;VERB
meurent;mourir;VER;VERB
meurt;mourir;VER;VERB
mirent;mettre;VER;VERB
mit;mettre;VER;VERB
montait;monter;VER;VERB
montant;monter;VER;VERB
montrait;montrer;VER;VERB
montrant;montrer;VER;VERB
montrent;montrer;VER;VERB
moquait;moquer;VER;VERB
moquent;moquer;VER;VERB
mord;mordre;VER;VERB
mordait;mordre;VER;VERB
mordent;mordre;VER;VERB
mort;mourir;VER;VERB
mouraient;mourir;VER;VERB
mourait;mourir;VER;VERB
mourant;mourir;VER;VERB
mourraient;mourir;VER;VERB
